/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=2616.183.205,207=157.8,-cdn=mskm/cts=1685875236686/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=2616.183.1928,207=160.6,-cdn=mskm/cts=1685875236695/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=2325,207=364.3,-cdn=mskm/cts=1685875236695/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=2616.85.205,207=393.4,-cdn=mskm/cts=1685875236695/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=2616.85.1928,207=405.7,-cdn=mskm/cts=1685875236695/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=2417,207=539.1,-cdn=mskm/cts=1685875236695/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=2300,207=550,-cdn=mskm/cts=1685875236695/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=1724,207=802.1,-cdn=mskm/cts=1685875236695/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.2877/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=2095,207.2154=788.3,207.1428=788.4,2877=0.1,-cdn=mskm/cts=1685875236695/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.2877/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=3733,207.2154=790.4,207.1428=795.2,2877=4.8,-cdn=mskm/cts=1685875236695/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.1033/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,2129=1685875235879,1036=8,1037=0,1038=0,1039=80,1040=360,1040.906=440,1310.2084=5,1310.2085=470,1310.1309=1,1310.1007=470,3140=8,3141=12,2116=8,2114=8,2124=795,2131=559,2123=558,2770=558,2769=93,2113=8,2112=8,2111=8,2126=795,2125=795,2117=19,2120=448,2119=88,1484=1,2437=2771,2870=4g,rtt=50,dwl=4.5,-cdn=mskm/cts=1685875236695/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=1926.2793,207=194.3,-cdn=mskm/cts=1685875236695/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=1926.2794,207=194.3,-cdn=mskm/cts=1685875236696/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.2892/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,2116=8.3,2114=8.3,2886=505785,2124=795.2,2131=558.6,2123=557.9,2770=557.8,2113=8.3,2112=8.3,2136=795.6,2887=103935,2888=navigation,2111=8.3,2889=navigation,2126=795.6,2125=795.3,2890=http%2F1.1,1385=0,2110=0,2109=0,2117=19.5,2120=448.3,2119=87.7,2115=8.3,2322=0,2323=104235,76=navigate,2128=0,2127=0,2137=0,2437=2771,2870=4g,rtt=50,dwl=4.5,-cdn=mskm/cts=1685875236697/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=largest-loading-elem-paint,207=427.699,-cdn=mskm/cts=1685875236700/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.277/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,ft=436.5,lt=576.1,er=4,fr=4,t=ok,-cdn=mskm/cts=1685875236701/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=2418,207=841.8,-cdn=mskm/cts=1685875236721/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=react.hydrate.first-wave.end,207=848.4,-cdn=mskm/cts=1685875236727/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
/reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/path=690.2096.207/vars=-js-ready=0,143=28.1034.153,287=213,-project=web4,-page=serp,-platform=desktop,-env=production,-version=0xf00f2c0ef8a,143.2129=1685875235879,1701=react.inited,207=848.5,-cdn=mskm/cts=1685875236727/primary_reqid=1685875237024703-14273709004491377429-balancer-l7leveler-kubr-yp-sas-66-BAL-5119/*//yandex.ru/
