463 1686069909 0,600000 -1,000000 -101,000000 0,000000 0,000000
463 1686069910 0,600000 -1,000000 -101,000000 0,000000 0,000000
463 1686069911 0,800000 -1,000000 -101,000000 0,000000 0,000000
463 1686069912 0,800000 -1,000000 -101,000000 0,000000 0,000000
463 1686069913 0,800000 -1,000000 -101,000000 0,000000 0,000000
463 1686069914 0,800000 -1,000000 -101,000000 0,000000 0,000000
463 1686069915 0,800000 -1,000000 -101,000000 0,000000 0,000000
463 1686069916 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069917 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069918 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069919 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069920 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069919 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069920 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069926 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069927 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069928 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069926 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069927 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069928 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069929 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069930 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069931 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069932 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069933 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069929 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069930 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069931 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069932 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069933 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069934 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069935 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069934 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069935 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069941 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069942 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069943 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069944 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069945 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069941 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069942 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069943 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069944 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069945 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069976 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069977 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069978 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069979 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069980 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069981 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069982 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069983 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069976 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069977 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069978 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069979 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069980 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069981 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069982 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069983 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069984 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069985 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069986 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069987 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069988 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069989 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069990 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069991 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069992 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069993 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069984 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069985 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069986 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069987 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069988 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069989 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069990 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069991 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069992 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069993 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069994 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069995 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069996 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069997 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686069998 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069994 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069995 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069996 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069997 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686069998 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686069999 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070000 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686069999 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070000 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070006 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070007 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070008 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070006 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070007 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070008 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070009 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070010 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070009 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070010 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070041 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070042 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070043 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070044 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070045 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070051 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070052 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070053 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070041 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070042 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070043 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070044 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070045 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070051 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070052 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070053 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070054 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070055 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070056 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070057 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070058 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070059 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070060 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070061 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070062 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070063 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070064 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070065 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070066 1,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070067 1,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070068 1,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070054 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070055 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070056 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070057 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070058 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070059 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070060 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070061 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070062 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070063 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070064 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070065 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070066 1,600000 -1,000000 -101,000000 0,000000 0,000000
463 1686070067 1,600000 -1,000000 -101,000000 0,000000 0,000000
463 1686070068 1,600000 -1,000000 -101,000000 0,000000 0,000000
421 1686070069 1,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070070 1,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070071 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070072 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070073 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070069 1,600000 -1,000000 -101,000000 0,000000 0,000000
463 1686070070 1,600000 -1,000000 -101,000000 0,000000 0,000000
463 1686070071 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070072 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070073 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070074 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070075 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070096 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070097 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070098 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070099 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070100 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070074 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070075 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070096 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070097 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070098 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070099 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070100 0,400000 -1,000000 -101,000000 0,000000 0,000000
421 1686070111 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070112 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070113 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070114 0,200000 -1,000000 -101,000000 0,000000 0,000000
421 1686070115 0,200000 -1,000000 -101,000000 0,000000 0,000000
463 1686070111 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070112 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070113 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070114 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070115 0,400000 -1,000000 -101,000000 0,000000 0,000000
463 1686070180 0,400000 -1,000000 0,400000 0,400000 0,064000
463 1686070179 0,400000 -1,000000 0,400000 0,400000 0,064000
463 1686070178 0,400000 -1,000000 0,400000 0,400000 0,064000
463 1686070177 0,400000 -1,000000 0,400000 0,400000 0,064000
463 1686070176 0,400000 -1,000000 0,400000 0,400000 0,064000
463 1686070165 0,200000 -1,000000 0,200000 0,200000 0,016000
463 1686070164 0,200000 -1,000000 0,200000 0,200000 0,016000
463 1686070163 0,200000 -1,000000 0,200000 0,200000 0,016000
463 1686070162 0,200000 -1,000000 0,200000 0,200000 0,016000
463 1686070161 0,200000 -1,000000 0,200000 0,200000 0,016000
463 1686070135 0,200000 -1,000000 0,200000 0,200000 0,016000
463 1686070134 0,200000 -1,000000 0,200000 0,200000 0,016000
463 1686070133 0,200000 -1,000000 0,200000 0,200000 0,016000
463 1686070132 0,200000 -1,000000 0,200000 0,200000 0,016000
463 1686070131 0,200000 -1,000000 0,200000 0,200000 0,016000
463 1686070130 0,600000 -1,000000 0,600000 0,600000 0,144000
463 1686070129 0,600000 -1,000000 0,600000 0,600000 0,144000
463 1686070128 0,600000 -1,000000 0,600000 0,600000 0,144000
463 1686070127 0,600000 -1,000000 0,600000 0,600000 0,144000
463 1686070126 0,600000 -1,000000 0,600000 0,600000 0,144000
421 1686070180 0,800000 -1,000000 0,800000 0,800000 0,256000
421 1686070179 0,800000 -1,000000 0,800000 0,800000 0,256000
421 1686070178 0,800000 -1,000000 0,800000 0,800000 0,256000
421 1686070177 0,800000 -1,000000 0,800000 0,800000 0,256000
421 1686070176 0,800000 -1,000000 0,800000 0,800000 0,256000
421 1686070165 0,200000 -1,000000 0,200000 0,200000 0,016000
421 1686070164 0,200000 -1,000000 0,200000 0,200000 0,016000
421 1686070163 0,200000 -1,000000 0,200000 0,200000 0,016000
421 1686070162 0,200000 -1,000000 0,200000 0,200000 0,016000
421 1686070161 0,200000 -1,000000 0,200000 0,200000 0,016000
421 1686070135 0,400000 -1,000000 0,400000 0,400000 0,064000
421 1686070134 0,400000 -1,000000 0,400000 0,400000 0,064000
421 1686070133 0,400000 -1,000000 0,400000 0,400000 0,064000
421 1686070132 0,400000 -1,000000 0,400000 0,400000 0,064000
421 1686070131 0,400000 -1,000000 0,400000 0,400000 0,064000
421 1686070130 0,600000 -1,000000 0,600000 0,600000 0,144000
421 1686070129 0,600000 -1,000000 0,600000 0,600000 0,144000
