429 1686069716 0,000000 3,000000 15,000000 15,000000 -20,200000
429 1686069717 0,000000 3,000000 15,000000 15,000000 -20,200000
429 1686069718 0,000000 3,000000 15,000000 15,000000 -20,200000
429 1686069719 0,000000 3,000000 15,000000 15,000000 -20,200000
429 1686069720 0,000000 3,000000 15,000000 15,000000 -20,200000
429 1686069721 0,000000 3,000000 15,000000 15,000000 -20,200000
429 1686069722 0,000000 3,000000 15,000000 15,000000 -20,200000
429 1686069723 0,000000 3,000000 15,000000 15,000000 -20,200000
429 1686069724 0,000000 3,000000 15,000000 15,000000 -20,200000
429 1686069725 0,000000 3,000000 15,000000 15,000000 -20,200000
429 1686069726 0,117647 3,400000 15,400000 15,400000 -20,200000
429 1686069727 0,117647 3,400000 15,800000 15,800000 -20,200000
429 1686069728 0,117647 3,400000 16,200000 16,200000 -20,200000
429 1686069729 0,117647 3,400000 16,600000 16,600000 -20,200000
429 1686069730 0,117647 3,400000 17,000000 17,000000 -20,200000
429 1686069731 0,055556 3,600000 17,200000 17,200000 -20,200000
429 1686069732 0,055556 3,600000 17,400000 17,400000 -20,200000
429 1686069733 0,055556 3,600000 17,600000 17,600000 -20,200000
429 1686069734 0,055556 3,600000 17,800000 17,800000 -20,200000
429 1686069735 0,055556 3,600000 18,000000 18,000000 -20,200000
429 1686069736 0,000000 3,600000 18,000000 18,000000 -20,200000
429 1686069737 0,000000 3,600000 18,000000 18,000000 -20,200000
429 1686069738 0,000000 3,600000 18,000000 18,000000 -20,200000
429 1686069739 0,000000 3,600000 18,000000 18,000000 -20,200000
429 1686069740 0,000000 3,600000 18,000000 18,000000 -20,200000
429 1686069741 0,000000 3,600000 18,000000 18,000000 -20,200000
429 1686069742 0,000000 3,600000 18,000000 18,000000 -20,200000
429 1686069743 0,000000 3,600000 18,000000 18,000000 -20,200000
429 1686069744 0,000000 3,600000 18,000000 18,000000 -20,200000
429 1686069745 0,000000 3,600000 18,000000 18,000000 -20,200000
429 1686069746 0,000000 3,800000 18,000000 18,000000 -20,200000
429 1686069747 0,000000 3,800000 18,000000 18,000000 -20,200000
429 1686069748 0,000000 3,800000 18,000000 18,000000 -20,200000
429 1686069749 0,000000 3,800000 18,000000 18,000000 -20,200000
429 1686069750 0,000000 3,800000 18,000000 18,000000 -20,200000
429 1686069751 0,000000 4,200000 18,000000 18,000000 -20,200000
429 1686069752 0,000000 4,200000 18,000000 18,000000 -20,200000
429 1686069753 0,000000 4,200000 18,000000 18,000000 -20,200000
429 1686069754 0,000000 4,200000 18,000000 18,000000 -20,200000
429 1686069755 0,000000 4,200000 18,000000 18,000000 -20,200000
429 1686069756 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069757 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069758 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069759 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069760 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069761 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069762 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069763 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069764 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069765 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069766 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069767 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069768 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069769 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069770 0,000000 4,400000 18,000000 18,000000 -20,200000
429 1686069771 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069772 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069773 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069774 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069775 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069776 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069777 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069778 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069779 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069780 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069781 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069782 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069783 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069784 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069785 0,000000 4,600000 18,000000 18,000000 -20,200000
429 1686069786 0,041667 4,800000 18,200000 18,200000 -20,200000
429 1686069787 0,041667 4,800000 18,400000 18,400000 -20,200000
429 1686069788 0,041667 4,800000 18,600000 18,600000 -20,200000
429 1686069789 0,041667 4,800000 18,800000 18,800000 -20,200000
429 1686069790 0,041667 4,800000 19,000000 19,000000 -20,200000
429 1686069791 0,000000 5,200000 19,000000 19,000000 -20,200000
429 1686069792 0,000000 5,200000 19,000000 19,000000 -20,200000
429 1686069793 0,000000 5,200000 19,000000 19,000000 -20,200000
429 1686069794 0,000000 5,200000 19,000000 19,000000 -20,200000
429 1686069795 0,000000 5,200000 19,000000 19,000000 -20,200000
429 1686069796 -0,037037 5,400000 18,800000 18,800000 -20,200000
429 1686069797 -0,037037 5,400000 18,600000 18,600000 -20,200000
429 1686069798 -0,037037 5,400000 18,400000 18,400000 -20,200000
429 1686069799 -0,037037 5,400000 18,200000 18,200000 -20,200000
429 1686069800 -0,037037 5,400000 18,000000 18,000000 -20,200000
429 1686069801 -0,035714 5,600000 17,800000 17,800000 -20,200000
429 1686069802 -0,035714 5,600000 17,600000 17,600000 -20,200000
429 1686069803 -0,035714 5,600000 17,400000 17,400000 -20,200000
429 1686069804 -0,035714 5,600000 17,200000 17,200000 -20,200000
429 1686069805 -0,035714 5,600000 17,000000 17,000000 -20,200000
429 1686069806 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069807 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069808 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069809 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069810 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069811 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069812 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069813 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069814 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069815 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069816 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069817 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069818 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069819 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069820 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069821 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069822 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069823 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069824 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069825 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069826 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069827 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069828 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069829 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069830 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069831 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069832 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069833 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069834 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069835 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069836 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069837 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069838 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069839 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069840 0,000000 5,600000 17,000000 17,000000 -20,200000
429 1686069841 -0,034483 5,800000 16,800000 16,800000 -20,200000
429 1686069842 -0,034483 5,800000 16,600000 16,600000 -20,200000
429 1686069843 -0,034483 5,800000 16,400000 16,400000 -20,200000
429 1686069844 -0,034483 5,800000 16,200000 16,200000 -20,200000
429 1686069845 -0,034483 5,800000 16,000000 16,000000 -20,200000
429 1686069846 0,000000 5,800000 16,000000 16,000000 -20,200000
429 1686069847 0,000000 5,800000 16,000000 16,000000 -20,200000
429 1686069848 0,000000 5,800000 16,000000 16,000000 -20,200000
429 1686069849 0,000000 5,800000 16,000000 16,000000 -20,200000
429 1686069850 0,000000 5,800000 16,000000 16,000000 -20,200000
429 1686069851 0,000000 5,800000 16,000000 16,000000 -20,200000
429 1686069852 0,000000 5,800000 16,000000 16,000000 -20,200000
429 1686069853 0,000000 5,800000 16,000000 16,000000 -20,200000
429 1686069854 0,000000 5,800000 16,000000 16,000000 -20,200000
429 1686069855 0,000000 5,800000 16,000000 16,000000 -20,200000
429 1686069856 0,000000 6,200000 16,000000 16,000000 -20,200000
429 1686069857 0,000000 6,200000 16,000000 16,000000 -20,200000
429 1686069858 0,000000 6,200000 16,000000 16,000000 -20,200000
429 1686069859 0,000000 6,200000 16,000000 16,000000 -20,200000
429 1686069860 0,000000 6,200000 16,000000 16,000000 -20,200000
429 1686069861 0,000000 6,600000 16,000000 16,000000 -20,200000
429 1686069862 0,000000 6,600000 16,000000 16,000000 -20,200000
429 1686069863 0,000000 6,600000 16,000000 16,000000 -20,200000
429 1686069864 0,000000 6,600000 16,000000 16,000000 -20,200000
429 1686069865 0,000000 6,600000 16,000000 16,000000 -20,200000
429 1686069866 0,029412 6,800000 16,200000 16,200000 -20,200000
429 1686069867 0,029412 6,800000 16,400000 16,400000 -20,200000
429 1686069868 0,029412 6,800000 16,600000 16,600000 -20,200000
429 1686069869 0,029412 6,800000 16,800000 16,800000 -20,200000
429 1686069870 0,029412 6,800000 17,000000 17,000000 -20,200000
429 1686069871 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069872 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069873 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069874 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069875 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069876 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069877 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069878 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069879 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069880 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069881 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069882 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069883 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069884 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069885 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069886 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069887 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069888 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069889 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069890 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069891 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069892 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069893 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069894 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069895 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069896 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069897 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069898 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069899 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069900 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069901 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069902 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069903 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069904 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069905 0,000000 6,800000 17,000000 17,000000 -20,200000
429 1686069906 0,027778 7,200000 17,200000 17,200000 -20,200000
429 1686069907 0,027778 7,200000 17,400000 17,400000 -20,200000
429 1686069908 0,027778 7,200000 17,600000 17,600000 -20,200000
429 1686069909 0,027778 7,200000 17,800000 17,800000 -20,200000
429 1686069910 0,027778 7,200000 18,000000 18,000000 -20,200000
429 1686069911 0,000000 7,600000 18,000000 18,000000 -20,200000
429 1686069912 0,000000 7,600000 18,000000 18,000000 -20,200000
429 1686069913 0,000000 7,600000 18,000000 18,000000 -20,200000
429 1686069914 0,000000 7,600000 18,000000 18,000000 -20,200000
429 1686069915 0,000000 7,600000 18,000000 18,000000 -20,200000
429 1686069916 0,000000 7,800000 18,000000 18,000000 -20,200000
429 1686069917 0,000000 7,800000 18,000000 18,000000 -20,200000
429 1686069918 0,000000 7,800000 18,000000 18,000000 -20,200000
429 1686069919 0,000000 7,800000 18,000000 18,000000 -20,200000
429 1686069920 0,000000 7,800000 18,000000 18,000000 -20,200000
429 1686069921 0,000000 7,800000 18,000000 18,000000 -20,200000
429 1686069922 0,000000 7,800000 18,000000 18,000000 -20,200000
429 1686069923 0,000000 7,800000 18,000000 18,000000 -20,200000
429 1686069924 0,000000 7,800000 18,000000 18,000000 -20,200000
429 1686069925 0,000000 7,800000 18,000000 18,000000 -20,200000
429 1686069926 -0,025000 8,000000 17,800000 17,800000 -20,200000
429 1686069927 -0,025000 8,000000 17,600000 17,600000 -20,200000
429 1686069928 -0,025000 8,000000 17,400000 17,400000 -20,200000
429 1686069929 -0,025000 8,000000 17,200000 17,200000 -20,200000
429 1686069930 -0,025000 8,000000 17,000000 17,000000 -20,200000
429 1686069931 -0,024390 8,200000 16,800000 16,800000 -20,200000
429 1686069932 -0,024390 8,200000 16,600000 16,600000 -20,200000
429 1686069933 -0,024390 8,200000 16,400000 16,400000 -20,200000
429 1686069934 -0,024390 8,200000 16,200000 16,200000 -20,200000
429 1686069935 -0,024390 8,200000 16,000000 16,000000 -20,200000
429 1686069936 0,000000 8,200000 16,000000 16,000000 -20,200000
429 1686069937 0,000000 8,200000 16,000000 16,000000 -20,200000
429 1686069938 0,000000 8,200000 16,000000 16,000000 -20,200000
429 1686069939 0,000000 8,200000 16,000000 16,000000 -20,200000
429 1686069940 0,000000 8,200000 16,000000 16,000000 -20,200000
429 1686069941 -0,023810 8,400000 15,800000 15,800000 -20,200000
429 1686069942 -0,023810 8,400000 15,600000 15,600000 -20,200000
429 1686069943 -0,023810 8,400000 15,400000 15,400000 -20,200000
429 1686069944 -0,023810 8,400000 15,200000 15,200000 -20,200000
429 1686069945 -0,023810 8,400000 15,000000 15,000000 -20,200000
429 1686069946 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069947 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069948 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069949 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069950 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069951 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069952 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069953 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069954 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069955 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069956 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069957 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069958 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069959 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069960 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069961 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069962 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069963 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069964 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069965 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069966 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069967 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069968 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069969 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069970 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069971 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069972 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069973 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069974 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069975 0,000000 8,400000 15,000000 15,000000 -20,200000
429 1686069976 -0,023256 8,600000 14,800000 14,800000 -20,200000
429 1686069977 -0,023256 8,600000 14,600000 14,600000 -20,200000
429 1686069978 -0,023256 8,600000 14,400000 14,400000 -20,200000
429 1686069979 -0,023256 8,600000 14,200000 14,200000 -20,200000
429 1686069980 -0,023256 8,600000 14,000000 14,000000 -20,200000
429 1686069981 0,022727 8,800000 14,200000 14,200000 -20,200000
429 1686069982 0,022727 8,800000 14,400000 14,400000 -20,200000
429 1686069983 0,022727 8,800000 14,600000 14,600000 -20,200000
429 1686069984 0,022727 8,800000 14,800000 14,800000 -20,200000
429 1686069985 0,022727 8,800000 15,000000 15,000000 -20,200000
429 1686069986 0,022222 9,000000 15,200000 15,200000 -20,200000
429 1686069987 0,022222 9,000000 15,400000 15,400000 -20,200000
429 1686069988 0,022222 9,000000 15,600000 15,600000 -20,200000
429 1686069989 0,022222 9,000000 15,800000 15,800000 -20,200000
429 1686069990 0,022222 9,000000 16,000000 16,000000 -20,200000
429 1686069991 0,021739 9,200000 16,200000 16,200000 -20,200000
429 1686069992 0,021739 9,200000 16,400000 16,400000 -20,200000
429 1686069993 0,021739 9,200000 16,600000 16,600000 -20,200000
429 1686069994 0,021739 9,200000 16,800000 16,800000 -20,200000
429 1686069995 0,021739 9,200000 17,000000 17,000000 -20,200000
429 1686069996 0,021277 9,400000 17,200000 17,200000 -20,200000
429 1686069997 0,021277 9,400000 17,400000 17,400000 -20,200000
429 1686069998 0,021277 9,400000 17,600000 17,600000 -20,200000
429 1686069999 0,021277 9,400000 17,800000 17,800000 -20,200000
429 1686070000 0,021277 9,400000 18,000000 18,000000 -20,200000
429 1686070001 0,000000 9,400000 18,000000 18,000000 -20,200000
429 1686070002 0,000000 9,400000 18,000000 18,000000 -20,200000
429 1686070003 0,000000 9,400000 18,000000 18,000000 -20,200000
429 1686070004 0,000000 9,400000 18,000000 18,000000 -20,200000
429 1686070005 0,000000 9,400000 18,000000 18,000000 -20,200000
429 1686070006 0,020833 9,600000 18,200000 18,200000 -20,200000
429 1686070007 0,020833 9,600000 18,400000 18,400000 -20,200000
429 1686070008 0,020833 9,600000 18,600000 18,600000 -20,200000
