423 1686069591 311197,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069592 311197,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069593 311197,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069594 311197,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069595 311197,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069596 532876,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069597 532876,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069598 532876,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069599 532876,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069600 532876,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069601 140368,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069602 140368,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069603 140368,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069604 140368,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069605 140368,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069606 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069607 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069608 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069609 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069610 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069611 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069612 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069613 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069614 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069615 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069616 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069617 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069618 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069619 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069620 967,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069621 1631,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069622 1631,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069623 1631,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069624 1631,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069625 1631,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069626 5850,800000 -1,000000 -101,000000 0,000000 0,000000
423 1686069627 5850,800000 -1,000000 -101,000000 0,000000 0,000000
423 1686069628 5850,800000 -1,000000 -101,000000 0,000000 0,000000
423 1686069629 5850,800000 -1,000000 -101,000000 0,000000 0,000000
423 1686069630 5850,800000 -1,000000 -101,000000 0,000000 0,000000
423 1686069631 4219,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069632 4219,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069633 4219,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069634 4219,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069635 4219,600000 -1,000000 -101,000000 0,000000 0,000000
423 1686069636 959,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069637 959,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069638 959,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069639 959,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069640 959,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069641 3473,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069642 3473,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069643 3473,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069644 3473,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069645 3473,000000 -1,000000 -101,000000 0,000000 0,000000
423 1686069646 6976,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069647 6976,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069648 6976,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069649 6976,400000 -1,000000 -101,000000 0,000000 0,000000
423 1686069650 6976,400000 -1,000000 -101,000000 0,000000 0,000000
